Sentence #;Word;POS;Tag
 ;voluntad;NOUN;O
 ;de;ADP;O
 ;mantenerse;VERB;O
 ;en;ADP;O
 ;el;DET;O
 ;camino;NOUN;O
 ;iniciado;ADJ;O
 ;y;CCONJ;O
 ;en;ADP;O
 ;los;DET;O
 ;compromisos;NOUN;O
 ;contraídos;ADJ;O
 ;.;PUNCT;O
Sentence: 292;Sin;ADP;O
 ;embargo;NOUN;O
 ;,;PUNCT;O
 ;a;ADP;O
 ;partir;NOUN;O
 ;de;ADP;O
 ;ahora;ADV;O
 ;las;DET;O
 ;decisiones;NOUN;O
 ;a;ADP;O
 ;adoptar;VERB;O
 ;se;PRON;O
 ;decidirán;VERB;O
 ;mediante;ADP;O
 ;el;DET;O
 ;mecanismo;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;mayoría;NOUN;O
 ;/;PUNCT;O
 ;minoría;NOUN;O
 ;,;PUNCT;O
 ;como;SCONJ;O
 ;ocurre;VERB;O
 ;en;ADP;O
 ;cualquier;DET;O
 ;institución;NOUN;O
 ;democrática;ADJ;O
 ;,;PUNCT;O
 ;señalan;VERB;O
 ;en;ADP;O
 ;el;DET;O
 ;escrito;NOUN;O
 ;.;PUNCT;O
Sentence: 293;EFE;PROPN;B-ORG
 ;CL/rb/rs;PROPN;O
 ;(;PUNCT;O
 ;Con;ADP;O
 ;fotografía;NOUN;O
 ;);PUNCT;O
 ;.;PUNCT;O
Sentence: 294;BILBAO;PROPN;B-LOC
 ;.;PUNCT;O
Sentence: 295;-;PUNCT;O
 ;(;PUNCT;O
 ;IBARROLA;PROPN;B-PER
 ;BOSQUE;PROPN;B-MISC
 ;);PUNCT;O
 ;.;PUNCT;O
Sentence: 296;-;PUNCT;O
 ;Kortezubi;PROPN;B-MISC
 ;.;PUNCT;O
Sentence: 297;-;PUNCT;O
 ;El;DET;O
 ;lehendakari;NOUN;O
 ;Juan;PROPN;B-PER
 ;José;PROPN;I-PER
 ;Ibarretxe;PROPN;I-PER
 ;visitará;VERB;O
 ;en;ADP;O
 ;su;DET;O
 ;caserío;NOUN;O
 ;de;ADP;O
 ;Oma;PROPN;B-LOC
 ;(;PUNCT;O
 ;Vizcaya;PROPN;B-LOC
 ;);PUNCT;O
 ;al;ADP;O
 ;pintor;NOUN;O
 ;y;CCONJ;O
 ;escultor;NOUN;O
 ;Agustín;PROPN;B-PER
 ;Ibarrola;PROPN;I-PER
 ;y;CCONJ;O
 ;seguidamente;ADV;O
 ;recorrerá;VERB;O
 ;al;ADP;O
 ;bosque;NOUN;I-MISC
 ;pintado;ADJ;I-MISC
 ;,;PUNCT;O
 ;una;PRON;O
 ;de;ADP;O
 ;las;DET;O
 ;obras;NOUN;O
 ;más;ADV;O
 ;emblemáticas;ADJ;O
 ;de;ADP;O
 ;artista;NOUN;O
 ;vasco;ADJ;O
 ;y;CCONJ;O
 ;que;PRON;O
 ;fue;AUX;O
 ;dañada;VERB;O
 ;a;ADP;O
 ;hachazos;NOUN;O
 ;por;ADP;O
 ;radicales;NOUN;O
 ;el;DET;O
 ;viernes;NOUN;O
 ;último;ADJ;O
 ;.;PUNCT;O
Sentence: 298;(;PUNCT;O
 ;NOBEL;PROPN;B-MISC
 ;ECONOMIA;PROPN;I-MISC
 ;);PUNCT;O
 ;.;PUNCT;O
Sentence: 299;-;PUNCT;O
 ;Bilbao;PROPN;B-LOC
 ;.;PUNCT;O
Sentence: 300;-;PUNCT;O
 ;Lawrence;PROPN;B-PER
 ;R.;PROPN;I-PER
Sentence: 301;Klein;PROPN;I-PER
 ;,;PUNCT;O
 ;quien;PRON;O
 ;fue;AUX;O
 ;galardonado;VERB;O
 ;en;ADP;O
 ;1980;NOUN;O
 ;con;ADP;O
 ;el;DET;O
 ;premio;NOUN;O
 ;Nobel;PROPN;B-MISC
 ;de;ADP;I-MISC
 ;Economía;PROPN;I-MISC
 ;,;PUNCT;O
 ;ofrecerá;VERB;O
 ;una;DET;O
 ;conferencia;NOUN;O
 ;en;ADP;O
 ;Bilbao;PROPN;B-LOC
 ;,;PUNCT;O
 ;en;ADP;O
 ;la;DET;O
 ;Facultad;PROPN;B-ORG
 ;de;ADP;I-ORG
 ;Ciencias;PROPN;I-ORG
 ;Económicas;PROPN;I-ORG
 ;.;PUNCT;O
Sentence: 302;Empresariales;PROPN;I-ORG
 ;de;ADP;O
 ;la;DET;O
 ;Universidad;PROPN;B-ORG
 ;del;ADP;I-ORG
 ;País;PROPN;I-ORG
 ;Vasco;PROPN;I-ORG
 ;.;PUNCT;O
Sentence: 303;(;PUNCT;O
 ;FUNDACION;NOUN;B-ORG
 ;RUBIAL;ADJ;I-ORG
 ;);PUNCT;O
 ;.;PUNCT;O
Sentence: 304;-;PUNCT;O
 ;Bilbao;PROPN;B-LOC
 ;.;PUNCT;O
Sentence: 305;-;PUNCT;O
 ;El;DET;O
 ;patronato;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;Fundación;PROPN;B-ORG
 ;Ramón;PROPN;I-ORG
 ;Rubial;PROPN;I-ORG
 ;presentará;VERB;O
 ;en;ADP;O
 ;Bilbao;PROPN;B-LOC
 ;los;DET;O
 ;actos;NOUN;O
 ;conmemorativos;ADJ;O
 ;del;ADP;O
 ;primer;ADJ;O
 ;aniversario;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;muerte;NOUN;O
 ;de;ADP;O
 ;quien;PRON;O
 ;fuera;AUX;O
 ;presidente;NOUN;O
 ;del;ADP;O
 ;PSOE;PROPN;B-ORG
 ;.;PUNCT;O
Sentence: 306;VITORIA;PROPN;B-LOC
 ;.;PUNCT;O
Sentence: 307;-;PUNCT;O
 ;(;PUNCT;O
 ;INFORME;PROPN;B-MISC
 ;ARARTEKO;PROPN;I-MISC
 ;);PUNCT;O
 ;.;PUNCT;O
Sentence: 308;-;PUNCT;O
 ;Vitoria;PROPN;B-ORG
 ;.;PUNCT;O
Sentence: 309;-;PUNCT;O
 ;El;DET;O
 ;Ararteko;PROPN;B-MISC
 ;,;PUNCT;O
 ;Xabier;PROPN;B-PER
 ;Markiegi;PROPN;I-PER
 ;,;PUNCT;O
 ;comparecerá;VERB;O
 ;ante;ADP;O
 ;el;DET;O
 ;Parlamento;PROPN;B-ORG
 ;para;ADP;O
 ;explicar;VERB;O
 ;el;DET;O
 ;informe;NOUN;O
 ;sobre;ADP;O
 ;su;DET;O
 ;actividad;NOUN;O
 ;durante;ADP;O
 ;el;DET;O
 ;pasado;ADJ;O
 ;año;NOUN;O
 ;.;PUNCT;O
Sentence: 310;Griñon;PROPN;B-LOC
 ;(;PUNCT;O
 ;Madrid;PROPN;B-LOC
 ;);PUNCT;O
 ;,;PUNCT;O
 ;23;NUM;O
 ;may;NOUN;O
 ;(;PUNCT;O
 ;EFE;PROPN;B-ORG
 ;);PUNCT;O
 ;.;PUNCT;O
Sentence: 311;-;PUNCT;O
 ;Tres;NUM;O
 ;novicias;NOUN;O
 ;del;ADP;O
 ;convento;NOUN;B-ORG
 ;de;ADP;I-ORG
 ;las;DET;I-ORG
 ;Clarisas;PROPN;I-ORG
 ;de;ADP;O
 ;Griñón;PROPN;B-LOC
 ;resultaron;VERB;O
 ;hoy;ADV;O
 ;heridas;NOUN;O
 ;leves;ADJ;O
 ;al;ADP;O
 ;caer;VERB;O
 ;desde;ADP;O
 ;una;DET;O
 ;altura;NOUN;O
 ;de;ADP;O
 ;tres;NUM;O
 ;metros;NOUN;O
 ;tras;ADP;O
 ;derrumbarse;VERB;O
 ;parte;NOUN;O
 ;del;ADP;O
 ;suelo;NOUN;O
 ;de;ADP;O
 ;baldosa;NOUN;O
 ;del;ADP;O
 ;primer;ADJ;O
 ;piso;NOUN;O
 ;,;PUNCT;O
 ;al;ADP;O
 ;parecer;NOUN;O
 ;sostenido;ADJ;O
 ;por;ADP;O
 ;una;DET;O
 ;viga;NOUN;O
 ;de;ADP;O
 ;madera;NOUN;O
 ;en;ADP;O
 ;mal;NOUN;O
 ;estado;NOUN;O
 ;,;PUNCT;O
 ;indicó;VERB;O
 ;a;ADP;O
 ;Efe;PROPN;B-ORG
 ;el;DET;O
 ;alcalde;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;localidad;NOUN;O
 ;,;PUNCT;O
 ;Jesús;PROPN;B-PER
 ;Castellano;PROPN;I-PER
 ;.;PUNCT;O
Sentence: 312;Afortunadamente;ADV;O
 ;-;PUNCT;O
 ;según;ADP;O
 ;Castellano;PROPN;B-PER
 ;-;PUNCT;O
 ;todo;PRON;O
 ;ha;AUX;O
 ;quedado;VERB;O
 ;en;ADP;O
 ;un;DET;O
 ;susto;NOUN;O
 ;,;PUNCT;O
 ;ya;ADV;O
 ;que;SCONJ;O
 ;en;ADP;O
 ;el;DET;O
 ;momento;NOUN;O
 ;del;ADP;O
 ;derrumbe;NOUN;O
 ;,;PUNCT;O
 ;sobre;ADP;O
 ;las;DET;O
 ;ocho;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;tarde;NOUN;O
 ;,;PUNCT;O
 ;había;AUX;O
 ;cuatro;NUM;O
 ;novicias;NOUN;O
 ;en;ADP;O
 ;la;DET;O
 ;sala;NOUN;O
 ;limpiando;VERB;O
 ;la;DET;O
 ;humedad;NOUN;O
 ;que;PRON;O
 ;se;PRON;O
 ;había;AUX;O
 ;acumulado;VERB;O
 ;en;ADP;O
 ;la;DET;O
 ;zona;NOUN;O
 ;.;PUNCT;O
Sentence: 313;Posiblemente;ADV;O
 ;la;DET;O
 ;humedad;NOUN;O
 ;haya;AUX;O
 ;sido;AUX;O
 ;la;DET;O
 ;causa;NOUN;O
 ;del;ADP;O
 ;derrumbe;NOUN;O
 ;y;CCONJ;O
 ;la;DET;O
 ;caída;NOUN;O
 ;de;ADP;O
 ;tres;NUM;O
 ;de;ADP;O
 ;estas;DET;O
 ;novicias;NOUN;O
 ;,;PUNCT;O
 ;explicó;VERB;O
 ;a;ADP;O
 ;Efe;PROPN;B-ORG
 ;Castellano;PROPN;B-PER
 ;.;PUNCT;O
Sentence: 314;Las;DET;O
 ;tres;NUM;O
 ;novicias;NOUN;O
 ;se;PRON;O
 ;precipitaron;VERB;O
 ;desde;ADP;O
 ;una;DET;O
 ;altura;NOUN;O
 ;aproximada;ADJ;O
 ;de;ADP;O
 ;tres;NUM;O
 ;metros;NOUN;O
 ;,;PUNCT;O
 ;y;CCONJ;O
 ;una;PRON;O
 ;de;ADP;O
 ;ellas;PRON;O
 ;quedó;VERB;O
 ;ligeramente;ADV;O
 ;contusionada;ADJ;O
 ;en;ADP;O
 ;una;DET;O
 ;pierna;NOUN;O
 ;.;PUNCT;O
Sentence: 315;Fuentes;NOUN;O
 ;de;ADP;O
 ;Cruz;PROPN;B-ORG
 ;Roja;PROPN;I-ORG
 ;y;CCONJ;O
 ;del;ADP;O
 ;61;NUM;B-ORG
 ;del;ADP;I-ORG
 ;Insalud;PROPN;I-ORG
 ;explicaron;VERB;O
 ;que;SCONJ;O
 ;las;DET;O
 ;tres;NUM;O
 ;heridas;NOUN;O
 ;fueron;AUX;O
 ;tratadas;VERB;O
 ;en;ADP;O
 ;el;DET;O
 ;lugar;NOUN;O
 ;,;PUNCT;O
 ;sin;ADP;O
 ;que;SCONJ;O
 ;ninguna;PRON;O
 ;de;ADP;O
 ;ellas;PRON;O
 ;necesitara;AUX;O
 ;ser;AUX;O
 ;trasladada;VERB;O
 ;a;ADP;O
 ;un;DET;O
 ;centro;NOUN;O
 ;sanitario;ADJ;O
 ;.;PUNCT;O
Sentence: 316;La;DET;O
 ;cuarta;ADJ;O
 ;novicia;NOUN;O
 ;,;PUNCT;O
 ;que;PRON;O
 ;se;PRON;O
 ;mantuvo;VERB;O
 ;en;ADP;O
 ;la;DET;O
 ;planta;NOUN;O
 ;alta;ADJ;O
 ;sin;ADP;O
 ;llegar;VERB;O
 ;a;ADP;O
 ;caer;VERB;O
 ;,;PUNCT;O
 ;tuvo;VERB;O
 ;que;SCONJ;O
 ;ser;AUX;O
 ;rescatada;VERB;O
 ;por;ADP;O
 ;los;DET;O
 ;bomberos;NOUN;O
 ;.;PUNCT;O
Sentence: 317;La;DET;O
 ;verdad;NOUN;O
 ;es;AUX;O
 ;que;SCONJ;O
 ;este;DET;O
 ;convento;NOUN;O
 ;lleva;VERB;O
 ;reclamando;VERB;O
 ;una;DET;O
 ;restauración;NOUN;O
 ;completa;ADJ;O
 ;desde;ADP;O
 ;hace;VERB;O
 ;mucho;DET;O
 ;tiempo;NOUN;O
 ;y;CCONJ;O
 ;no;ADV;O
 ;se;PRON;O
 ;ha;AUX;O
 ;hecho;VERB;O
 ;nada;PRON;O
 ;.;PUNCT;O
Sentence: 318;Cualquier;DET;O
 ;día;NOUN;O
 ;se;PRON;O
 ;nos;PRON;O
 ;va;AUX;O
 ;a;ADP;O
 ;caer;VERB;O
 ;todo;DET;O
 ;el;DET;O
 ;convento;NOUN;O
 ;y;CCONJ;O
 ;lo;PRON;O
 ;lamentaremos;VERB;O
 ;,;PUNCT;O
 ;añadió;VERB;O
 ;a;ADP;O
 ;Efe;PROPN;B-ORG
 ;el;DET;O
 ;alcalde;NOUN;O
 ;,;PUNCT;O
 ;del;ADP;O
 ;PP;PROPN;B-ORG
 ;.;PUNCT;O
Sentence: 319;El;DET;O
 ;pasado;ADJ;O
 ;18;NUM;O
 ;de;ADP;O
 ;abril;NOUN;O
 ;,;PUNCT;O
 ;el;DET;O
 ;viceconsejero;NOUN;O
 ;de;ADP;O
 ;Promoción;PROPN;B-MISC
 ;.;PUNCT;O
Sentence: 320;Patrimonio;PROPN;I-MISC
 ;Histórico;PROPN;I-MISC
 ;de;ADP;I-MISC
 ;la;DET;I-MISC
 ;Comunidad;PROPN;I-MISC
 ;de;ADP;I-MISC
 ;Madrid;PROPN;I-MISC
 ;,;PUNCT;O
 ;Juan;PROPN;B-PER
 ;Carlos;PROPN;I-PER
 ;Doadrio;PROPN;I-PER
 ;,;PUNCT;O
 ;inauguró;VERB;O
 ;unas;DET;O
 ;obras;NOUN;O
 ;que;PRON;O
 ;se;PRON;O
 ;habían;AUX;O
 ;realizado;VERB;O
 ;en;ADP;O
 ;el;DET;O
 ;techo;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;iglesia;NOUN;O
 ;del;ADP;O
 ;convento;NOUN;O
 ;.;PUNCT;O
Sentence: 321;Aquel;DET;O
 ;día;NOUN;O
 ;la;DET;O
 ;superiora;NOUN;O
 ;del;ADP;O
 ;convento;NOUN;O
 ;,;PUNCT;O
 ;María;PROPN;B-PER
 ;Victoria;PROPN;I-PER
 ;Sagredo;PROPN;I-PER
 ;,;PUNCT;O
 ;pidió;VERB;O
 ;una;DET;O
 ;restauración;NOUN;O
 ;a;ADP;O
 ;fondo;NOUN;O
 ;,;PUNCT;O
 ;y;CCONJ;O
 ;Doadrio;PROPN;B-PER
 ;anunció;VERB;O
 ;que;SCONJ;O
 ;se;PRON;O
 ;seguirían;VERB;O
 ;haciendo;VERB;O
 ;obras;NOUN;O
 ;en;ADP;O
 ;el;DET;O
 ;recinto;NOUN;O
 ;.;PUNCT;O
Sentence: 322;Actualmente;ADV;O
 ;viven;VERB;O
 ;quince;NUM;O
 ;religiosas;NOUN;O
 ;en;ADP;O
 ;el;DET;O
 ;convento;NOUN;O
 ;,;PUNCT;O
 ;a;ADP;O
 ;las;DET;O
 ;que;PRON;O
 ;se;PRON;O
 ;acaban;VERB;O
 ;de;ADP;O
 ;unir;VERB;O
 ;cinco;NUM;O
 ;novicias;NOUN;O
 ;de;ADP;O
 ;unos;DET;O
 ;veinte;NUM;O
 ;años;NOUN;O
 ;.;PUNCT;O
Sentence: 323;Madrid;PROPN;B-LOC
 ;,;PUNCT;O
 ;23;NUM;O
 ;may;NOUN;O
 ;(;PUNCT;O
 ;EFE;PROPN;B-ORG
 ;);PUNCT;O
 ;.;PUNCT;O
Sentence: 324;-;PUNCT;O
 ;El;DET;O
 ;Comité;PROPN;B-ORG
 ;de;ADP;I-ORG
 ;Competición;PROPN;I-ORG
 ;de;ADP;I-ORG
 ;la;DET;I-ORG
 ;Real;PROPN;I-ORG
 ;Federación;PROPN;I-ORG
 ;Española;PROPN;I-ORG
 ;de;ADP;I-ORG
 ;Fútbol;PROPN;I-ORG
 ;ha;AUX;O
 ;sancionado;VERB;O
 ;con;ADP;O
 ;dos;NUM;O
 ;partidos;NOUN;O
 ;de;ADP;O
 ;suspensión;NOUN;O
 ;al;ADP;O
 ;jugador;NOUN;O
 ;Lleida;PROPN;B-ORG
 ;Carles;PROPN;B-PER
 ;Busquets;PROPN;I-PER
 ;,;PUNCT;O
 ;por;ADP;O
 ;producirse;VERB;O
 ;con;ADP;O
 ;dureza;NOUN;O
 ;en;ADP;O
 ;el;DET;O
 ;campo;NOUN;O
 ;concurriendo;VERB;O
 ;la;DET;O
 ;circunstancia;NOUN;O
 ;atenuante;ADJ;O
 ;de;ADP;O
 ;arrepentimiento;NOUN;O
 ;espontáneo;ADJ;O
 ;.;PUNCT;O
Sentence: 325;Otros;DET;O
 ;acuerdos;NOUN;O
 ;del;ADP;O
 ;comité;NOUN;O
 ;:;PUNCT;O
 ;-;PUNCT;O
 ;Un;DET;O
 ;partido;NOUN;O
 ;de;ADP;O
 ;suspensión;NOUN;O
 ;por;ADP;O
 ;acumulación;NOUN;O
 ;de;ADP;O
 ;amonestaciones;NOUN;O
 ;a;ADP;O
 ;Josemi;PROPN;B-PER
 ;y;CCONJ;O
 ;Maia;PROPN;B-PER
 ;(;PUNCT;O
 ;Lleida;PROPN;B-ORG
 ;);PUNCT;O
 ;.;PUNCT;O
Sentence: 326;Pristina;PROPN;B-PER
 ;(;PUNCT;O
 ;Yugoslavia;PROPN;B-ORG
 ;);PUNCT;O
 ;,;PUNCT;O
 ;23;NUM;O
 ;may;NOUN;O
 ;(;PUNCT;O
 ;EFE;PROPN;B-ORG
 ;);PUNCT;O
 ;.;PUNCT;O
Sentence: 327;-;PUNCT;O
 ;El;DET;O
 ;jefe;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;Misión;PROPN;B-ORG
 ;de;ADP;I-ORG
 ;las;DET;I-ORG
 ;Naciones;PROPN;I-ORG
 ;Unidas;PROPN;I-ORG
 ;para;ADP;I-ORG
 ;la;DET;I-ORG
 ;Administración;PROPN;I-ORG
 ;Interina;PROPN;I-ORG
 ;en;ADP;I-ORG
 ;Kosovo;PROPN;I-ORG
 ;(;PUNCT;O
 ;UNMIK;PROPN;B-ORG
 ;);PUNCT;O
 ;,;PUNCT;O
 ;Bernard;PROPN;B-PER
 ;Kouchner;PROPN;I-PER
 ;,;PUNCT;O
 ;condenó;VERB;O
 ;hoy;ADV;O
 ;,;PUNCT;O
 ;martes;NOUN;O
 ;,;PUNCT;O
 ;las;DET;O
 ;sentencias;NOUN;O
 ;a;ADP;O
 ;un;DET;O
 ;total;ADJ;O
 ;de;ADP;O
 ;1.632;NUM;O
 ;años;NOUN;O
 ;de;ADP;O
 ;cárcel;NOUN;O
 ;que;SCONJ;O
 ;un;DET;O
 ;tribunal;NOUN;O
 ;serbio;ADJ;O
 ;dictó;VERB;O
 ;ayer;ADV;O
 ;contra;ADP;O
 ;un;DET;O
 ;grupo;NOUN;O
 ;de;ADP;O
 ;143;NUM;O
 ;albaneses;NOUN;O
 ;de;ADP;O
 ;Djakovica;PROPN;B-LOC
 ;,;PUNCT;O
 ;al;ADP;O
 ;oeste;NOUN;O
 ;kosovar;ADJ;O
 ;.;PUNCT;O
Sentence: 328;Kouchner;PROPN;B-PER
 ;pidió;VERB;O
 ;también;ADV;O
 ;la;DET;O
 ;puesta;NOUN;O
 ;en;ADP;O
 ;libertad;NOUN;O
 ;de;ADP;O
 ;todos;DET;O
 ;los;DET;O
 ;albaneses;NOUN;O
 ;que;PRON;O
 ;siguen;VERB;O
 ;en;ADP;O
 ;penales;NOUN;O
 ;serbios;ADJ;O
 ;,;PUNCT;O
 ;al;ADP;O
 ;hablar;VERB;O
 ;ante;ADP;O
 ;los;DET;O
 ;miles;NUM;O
 ;de;ADP;O
 ;manifestantes;NOUN;O
 ;albaneses;ADJ;O
 ;que;PRON;O
 ;desde;ADP;O
 ;ayer;ADV;O
 ;protestan;VERB;O
 ;en;ADP;O
 ;Djakovica;PROPN;B-LOC
 ;por;ADP;O
 ;la;DET;O
 ;condena;NOUN;O
 ;contra;ADP;O
 ;sus;DET;O
 ;vecinos;NOUN;O
 ;.;PUNCT;O
Sentence: 329;El;DET;O
 ;jefe;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;UNMIK;PROPN;B-ORG
 ;llegó;VERB;O
 ;esta;DET;O
 ;tarde;NOUN;O
 ;a;ADP;O
 ;Djakovica;PROPN;B-LOC
 ;,;PUNCT;O
 ;acompañado;ADJ;O
 ;del;ADP;O
 ;comandante;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;Fuerza;PROPN;B-ORG
 ;para;ADP;I-ORG
 ;Kosovo;PROPN;I-ORG
 ;(;PUNCT;O
 ;KFOR;PROPN;B-ORG
 ;);PUNCT;O
 ;,;PUNCT;O
 ;el;DET;O
 ;teniente;NOUN;O
 ;general;NOUN;O
 ;español;ADJ;O
 ;Juan;PROPN;B-PER
 ;Ortuño;PROPN;I-PER
 ;,;PUNCT;O
 ;y;CCONJ;O
 ;del;ADP;O
 ;líder;NOUN;O
 ;independentista;ADJ;O
 ;albanokosovar;ADJ;O
 ;,;PUNCT;O
 ;Hashim;PROPN;B-PER
 ;Thaci;PROPN;I-PER
 ;.;PUNCT;O
Sentence: 330;Este;DET;O
 ;ex;ADJ;O
 ;líder;NOUN;O
 ;político;ADJ;O
 ;de;ADP;O
 ;la;DET;O
 ;disuelta;ADJ;O
 ;guerrilla;NOUN;O
 ;separatista;ADJ;O
 ;albanesa;ADJ;O
 ;del;ADP;O
 ;Ejército;PROPN;B-ORG
 ;de;ADP;I-ORG
 ;Liberación;PROPN;I-ORG
 ;de;ADP;I-ORG
 ;Kosovo;PROPN;I-ORG
 ;(;PUNCT;O
 ;UCK;PROPN;B-ORG
 ;);PUNCT;O
 ;anunció;VERB;O
 ;ayer;ADV;O
 ;que;SCONJ;O
 ;dimitiría;VERB;O
 ;de;ADP;O
 ;su;DET;O
 ;cargo;NOUN;O
 ;en;ADP;O
 ;el;DET;O
 ;órgano;NOUN;O
 ;ejecutivo;ADJ;O
 ;provisional;ADJ;O
 ;de;ADP;O
 ;Kosovo;PROPN;B-LOC
 ;,;PUNCT;O
 ;si;SCONJ;O
 ;Kouchner;PROPN;B-PER
 ;no;ADV;O
 ;comparecía;VERB;O
 ;ante;ADP;O
 ;los;DET;O
 ;manifestantes;NOUN;O
 ;de;ADP;O
 ;Djakovica;PROPN;B-LOC
 ;.;PUNCT;O
Sentence: 331;Kouchner;PROPN;B-PER
 ;instó;VERB;O
 ;a;ADP;O
 ;los;DET;O
 ;congregados;ADJ;O
 ;a;ADP;O
 ;mantener;VERB;O
 ;la;DET;O
 ;calma;NOUN;O
 ;y;CCONJ;O
 ;no;ADV;O
 ;lanzar;VERB;O
 ;ahora;ADV;O
 ;una;DET;O
 ;campaña;NOUN;O
 ;de;ADP;O
 ;revanchas;NOUN;O
 ;contra;ADP;O
 ;los;DET;O
 ;serbios;NOUN;O
 ;,;PUNCT;O
 ;después;ADV;O
 ;de;ADP;O
 ;que;SCONJ;O
 ;el;DET;O
 ;líder;NOUN;O
 ;de;ADP;O
 ;los;DET;O
 ;albaneses;NOUN;O
 ;de;ADP;O
 ;Djakovica;PROPN;B-LOC
 ;,;PUNCT;O
 ;Mazlok;PROPN;B-PER
 ;Kumnova;PROPN;I-PER
 ;,;PUNCT;O
 ;afirmara;VERB;O
 ;ayer;ADV;O
 ;que;SCONJ;O
 ;la;DET;O
 ;situación;NOUN;O
 ;en;ADP;O
 ;la;DET;O
 ;ciudad;NOUN;O
 ;es;AUX;O
 ;tensa;ADJ;O
 ;y;CCONJ;O
 ;amenaza;VERB;O
 ;con;ADP;O
 ;salirse;VERB;O
 ;del;ADP;O
 ;control;NOUN;O
 ;.;PUNCT;O
Sentence: 332;El;DET;O
 ;tribunal;NOUN;O
 ;de;ADP;O
 ;Nis;PROPN;B-LOC
 ;(;PUNCT;O
 ;sur;NOUN;O
 ;de;ADP;O
 ;Serbia;PROPN;B-LOC
 ;);PUNCT;O
 ;dictó;VERB;O
 ;ayer;ADV;O
 ;penas;NOUN;O
 ;de;ADP;O
 ;entre;ADP;O
 ;7;NUM;O
 ;y;CCONJ;O
 ;13;NUM;O
 ;años;NOUN;O
 ;de;ADP;O
 ;cárcel;NOUN;O
 ;contra;ADP;O
 ;los;DET;O
 ;143;NUM;O
 ;albanokosovares;NOUN;O
 ;,;PUNCT;O
 ;tras;ADP;O
 ;considerar;VERB;O
 ;probado;ADJ;O
 ;que;SCONJ;O
 ;pertenecieron;VERB;O
 ;al;ADP;O
 ;UCK;PROPN;B-ORG
 ;y;CCONJ;O
 ;cometieron;VERB;O
 ;ataques;NOUN;O
 ;terroristas;ADJ;O
 ;contra;ADP;O
 ;miembros;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;Policía;PROPN;B-ORG
 ;serbia;ADJ;O
 ;y;CCONJ;O
 ;el;DET;O
 ;Ejército;PROPN;B-ORG
 ;yugoslavo;ADJ;O
 ;durante;ADP;O
 ;los;DET;O
 ;bombardeos;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;OTAN;PROPN;B-ORG
 ;contra;ADP;O
 ;Yugoslavia;PROPN;B-LOC
 ;,;PUNCT;O
 ;en;ADP;O
 ;1999;NOUN;O
 ;.;PUNCT;O
Sentence: 333;Al;ADP;O
 ;retirarse;VERB;O
 ;de;ADP;O
 ;Kosovo;PROPN;B-LOC
 ;en;ADP;O
 ;junio;NOUN;O
 ;de;ADP;O
 ;1999;NUM;O
 ;,;PUNCT;O
 ;las;DET;O
 ;fuerzas;NOUN;O
 ;yugoslavas;ADJ;O
 ;trasladaron;VERB;O
 ;a;ADP;O
 ;otros;DET;O
 ;penales;NOUN;O
 ;en;ADP;O
 ;Serbia;PROPN;B-LOC
 ;a;ADP;O
 ;unos;PRON;O
 ;2.000;NUM;O
 ;albaneses;NOUN;O
 ;acusados;ADJ;O
 ;o;CCONJ;O
 ;sentenciados;ADJ;O
 ;por;ADP;O
 ;terrorismo;NOUN;O
 ;y;CCONJ;O
 ;separatismo;NOUN;O
 ;,;PUNCT;O
 ;de;ADP;O
 ;los;DET;O
 ;que;PRON;O
 ;un;DET;O
 ;millar;NOUN;O
 ;han;AUX;O
 ;sido;AUX;O
 ;puestos;VERB;O
 ;en;ADP;O
 ;libertad;NOUN;O
 ;.;PUNCT;O
Sentence: 334;París;PROPN;B-LOC
 ;,;PUNCT;O
 ;23;NUM;O
 ;may;NOUN;O
 ;(;PUNCT;O
 ;EFE;PROPN;B-ORG
 ;);PUNCT;O
 ;.;PUNCT;O
Sentence: 335;-;PUNCT;O
 ;Jorge;PROPN;B-PER
 ;Candel;PROPN;I-PER
 ;,;PUNCT;O
 ;jefe;NOUN;O
 ;de;ADP;O
 ;los;DET;O
 ;servicios;NOUN;O
 ;médicos;ADJ;O
 ;valencianistas;ADJ;O
 ;,;PUNCT;O
 ;ha;AUX;O
 ;indicado;VERB;O
 ;que;SCONJ;O
 ;el;DET;O
 ;jugador;NOUN;O
 ;argentino;ADJ;O
 ;""""; PUNCT;O
 ;Kily;PROPN;I-PER
 ;""""; PUNCT;O
 ;González;PROPN;I-PER
 ;ha;AUX;O
 ;sufrido;VERB;O
 ;durante;ADP;O
 ;el;DET;O
 ;entrenamiento;NOUN;O
 ;de;ADP;O
 ;esta;DET;O
 ;tarde;NOUN;O
 ;una;DET;O
